[I 2026-05-15 08:51:39,636] Using an existing study with name 'exp211_user_ltv_part3_hybrid_optuna_20260515t073925' instead of creating a new one.
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Done in 49.56 seconds.
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Done in 49.87 seconds.
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Done in 49.98 seconds.
Done in 50.98 seconds.
Table names:  ['review', 'product', 'customer']
Begin time:  2008-01-01 00:00:00 End time:  2018-09-28 00:00:00
Val time:  2015-10-01 00:00:00 Test time:  2016-01-01 00:00:00
Graph cache profile:  gnn_repr_full_horizon
Entity table:  customer
Loading LLAMA
Freezing LLAMA!
trainable params: 13.37M || all params: 1249.18M || trainable: 1.0701%

  0%|          | 0/32768 [00:00<?, ?it/s]Starting from v4.46, the `logits` model output will have the same type as the model (except at train time, where it will always be FP32)
Starting from v4.46, the `logits` model output will have the same type as the model (except at train time, where it will always be FP32)
/fs/fast/u2021201693/lym/Rel-LLM-codex-stage3-clean-p13/conda/envs/lib/python3.11/site-packages/torch/autograd/graph.py:769: UserWarning: Grad strides do not match bucket view strides. This may indicate grad was not created according to the gradient layout contract, or that the param's strides changed since DDP was constructed.  This is not an error, but may impair performance.
grad.sizes() = [1, 7, 8, 128], strides() = [128, 1024, 128, 1]
bucket_view.sizes() = [1, 7, 8, 128], strides() = [7168, 1024, 128, 1] (Triggered internally at ../torch/csrc/distributed/c10d/reducer.cpp:327.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/fs/fast/u2021201693/lym/Rel-LLM-codex-stage3-clean-p13/conda/envs/lib/python3.11/site-packages/torch/autograd/graph.py:769: UserWarning: Grad strides do not match bucket view strides. This may indicate grad was not created according to the gradient layout contract, or that the param's strides changed since DDP was constructed.  This is not an error, but may impair performance.
grad.sizes() = [1, 7, 8, 128], strides() = [128, 1024, 128, 1]
bucket_view.sizes() = [1, 7, 8, 128], strides() = [7168, 1024, 128, 1] (Triggered internally at ../torch/csrc/distributed/c10d/reducer.cpp:327.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass

[Train] Step: 1/32768 | Cycle step: 1/32768 | Train loss: 45.481930:   0%|          | 0/32768 [00:02<?, ?it/s]
[Train] Step: 6/32768 | Cycle step: 6/32768 | Train loss: 20.498584:   0%|          | 6/32768 [00:03<2:22:32,  3.83it/s]
[Train] Step: 7/32768 | Cycle step: 7/32768 | Train loss: 19.909325:   0%|          | 6/32768 [00:03<2:22:32,  3.83it/s]
[Train] Step: 7/32768 | Cycle step: 7/32768 | Train loss: 19.909325:   0%|          | 7/32768 [00:03<1:57:53,  4.63it/s]
[Train] Step: 8/32768 | Cycle step: 8/32768 | Train loss: 19.602253:   0%|          | 7/32768 [00:03<1:57:53,  4.63it/s]
[Train] Step: 8/32768 | Cycle step: 8/32768 | Train loss: 19.602253:   0%|          | 8/32768 [00:03<1:41:10,  5.40it/s]
[Train] Step: 9/32768 | Cycle step: 9/32768 | Train loss: 20.371339:   0%|          | 8/32768 [00:03<1:41:10,  5.40it/s]
[Train] Step: 9/32768 | Cycle step: 9/32768 | Train loss: 20.371339:   0%|          | 9/32768 [00:03<1:34:22,  5.79it/s]
[Train] Step: 10/32768 | Cycle step: 10/32768 | Train loss: 18.568027:   0%|          | 9/32768 [00:03<1:34:22,  5.79it/s]
[Train] Step: 10/32768 | Cycle step: 10/32768 | Train loss: 18.568027:   0%|          | 10/32768 [00:03<1:25:12,  6.41it/s]
[Train] Step: 11/32768 | Cycle step: 11/32768 | Train loss: 19.352663:   0%|          | 10/32768 [00:03<1:25:12,  6.41it/s]
[Train] Step: 11/32768 | Cycle step: 11/32768 | Train loss: 19.352663:   0%|          | 11/32768 [00:03<1:19:56,  6.83it/s]
[Train] Step: 12/32768 | Cycle step: 12/32768 | Train loss: 18.354583:   0%|          | 11/32768 [00:03<1:19:56,  6.83it/s]
[Train] Step: 12/32768 | Cycle step: 12/32768 | Train loss: 18.354583:   0%|          | 12/32768 [00:03<1:15:29,  7.23it/s]
[Train] Step: 13/32768 | Cycle step: 13/32768 | Train loss: 17.045858:   0%|          | 12/32768 [00:03<1:15:29,  7.23it/s]
[Train] Step: 13/32768 | Cycle step: 13/32768 | Train loss: 17.045858:   0%|          | 13/32768 [00:03<1:12:13,  7.56it/s]
[Train] Step: 14/32768 | Cycle step: 14/32768 | Train loss: 20.916562:   0%|          | 13/32768 [00:04<1:12:13,  7.56it/s]
[Train] Step: 14/32768 | Cycle step: 14/32768 | Train loss: 20.916562:   0%|          | 14/32768 [00:04<1:10:43,  7.72it/s]
[Train] Step: 15/32768 | Cycle step: 15/32768 | Train loss: 21.400483:   0%|          | 14/32768 [00:04<1:10:43,  7.72it/s]
[Train] Step: 15/32768 | Cycle step: 15/32768 | Train loss: 21.400483:   0%|          | 15/32768 [00:04<1:09:12,  7.89it/s]
[Train] Step: 16/32768 | Cycle step: 16/32768 | Train loss: 20.333189:   0%|          | 15/32768 [00:04<1:09:12,  7.89it/s]
[Train] Step: 16/32768 | Cycle step: 16/32768 | Train loss: 20.333189:   0%|          | 16/32768 [00:04<1:08:15,  8.00it/s]
[Train] Step: 17/32768 | Cycle step: 17/32768 | Train loss: 20.265050:   0%|          | 16/32768 [00:04<1:08:15,  8.00it/s]
[Train] Step: 17/32768 | Cycle step: 17/32768 | Train loss: 20.265050:   0%|          | 17/32768 [00:04<1:07:40,  8.07it/s]
[Train] Step: 18/32768 | Cycle step: 18/32768 | Train loss: 19.201419:   0%|          | 17/32768 [00:04<1:07:40,  8.07it/s]
[Train] Step: 18/32768 | Cycle step: 18/32768 | Train loss: 19.201419:   0%|          | 18/32768 [00:04<1:07:06,  8.13it/s]
[Train] Step: 19/32768 | Cycle step: 19/32768 | Train loss: 19.639789:   0%|          | 18/32768 [00:04<1:07:06,  8.13it/s]
[Train] Step: 19/32768 | Cycle step: 19/32768 | Train loss: 19.639789:   0%|          | 19/32768 [00:04<1:07:14,  8.12it/s]
[Train] Step: 20/32768 | Cycle step: 20/32768 | Train loss: 19.143498:   0%|          | 19/32768 [00:04<1:07:14,  8.12it/s]
[Train] Step: 20/32768 | Cycle step: 20/32768 | Train loss: 19.143498:   0%|          | 20/32768 [00:04<1:07:11,  8.12it/s]
[Train] Step: 21/32768 | Cycle step: 21/32768 | Train loss: 18.374639:   0%|          | 20/32768 [00:04<1:07:11,  8.12it/s]
[Train] Step: 21/32768 | Cycle step: 21/32768 | Train loss: 18.374639:   0%|          | 21/32768 [00:04<1:06:37,  8.19it/s]
[Train] Step: 22/32768 | Cycle step: 22/32768 | Train loss: 17.744405:   0%|          | 21/32768 [00:05<1:06:37,  8.19it/s]
[Train] Step: 22/32768 | Cycle step: 22/32768 | Train loss: 17.744405:   0%|          | 22/32768 [00:05<1:05:49,  8.29it/s]
[Train] Step: 23/32768 | Cycle step: 23/32768 | Train loss: 17.229525:   0%|          | 22/32768 [00:05<1:05:49,  8.29it/s]
[Train] Step: 23/32768 | Cycle step: 23/32768 | Train loss: 17.229525:   0%|          | 23/32768 [00:05<1:05:58,  8.27it/s]
[Train] Step: 24/32768 | Cycle step: 24/32768 | Train loss: 16.963622:   0%|          | 23/32768 [00:05<1:05:58,  8.27it/s]
[Train] Step: 24/32768 | Cycle step: 24/32768 | Train loss: 16.963622:   0%|          | 24/32768 [00:05<1:06:14,  8.24it/s]
[Train] Step: 25/32768 | Cycle step: 25/32768 | Train loss: 16.397177:   0%|          | 24/32768 [00:05<1:06:14,  8.24it/s]
[Train] Step: 25/32768 | Cycle step: 25/32768 | Train loss: 16.397177:   0%|          | 25/32768 [00:05<1:05:29,  8.33it/s]
[Train] Step: 26/32768 | Cycle step: 26/32768 | Train loss: 16.012815:   0%|          | 25/32768 [00:05<1:05:29,  8.33it/s]
[Train] Step: 26/32768 | Cycle step: 26/32768 | Train loss: 16.012815:   0%|          | 26/32768 [00:05<1:05:46,  8.30it/s]
[Train] Step: 27/32768 | Cycle step: 27/32768 | Train loss: 15.797905:   0%|          | 26/32768 [00:05<1:05:46,  8.30it/s]
[Train] Step: 27/32768 | Cycle step: 27/32768 | Train loss: 15.797905:   0%|          | 27/32768 [00:05<1:05:30,  8.33it/s]
[Train] Step: 28/32768 | Cycle step: 28/32768 | Train loss: 16.893246:   0%|          | 27/32768 [00:05<1:05:30,  8.33it/s]
[Train] Step: 28/32768 | Cycle step: 28/32768 | Train loss: 16.893246:   0%|          | 28/32768 [00:05<1:06:05,  8.26it/s]
[Train] Step: 29/32768 | Cycle step: 29/32768 | Train loss: 16.606113:   0%|          | 28/32768 [00:05<1:06:05,  8.26it/s]
[Train] Step: 29/32768 | Cycle step: 29/32768 | Train loss: 16.606113:   0%|          | 29/32768 [00:05<1:05:39,  8.31it/s]
[Train] Step: 30/32768 | Cycle step: 30/32768 | Train loss: 16.117418:   0%|          | 29/32768 [00:06<1:05:39,  8.31it/s]
[Train] Step: 30/32768 | Cycle step: 30/32768 | Train loss: 16.117418:   0%|          | 30/32768 [00:06<1:05:42,  8.30it/s]
[Train] Step: 31/32768 | Cycle step: 31/32768 | Train loss: 15.615722:   0%|          | 30/32768 [00:06<1:05:42,  8.30it/s]
[Train] Step: 31/32768 | Cycle step: 31/32768 | Train loss: 15.615722:   0%|          | 31/32768 [00:06<1:05:29,  8.33it/s]
[Train] Step: 32/32768 | Cycle step: 32/32768 | Train loss: 16.223773:   0%|          | 31/32768 [00:06<1:05:29,  8.33it/s]
[Train] Step: 32/32768 | Cycle step: 32/32768 | Train loss: 16.223773:   0%|          | 32/32768 [00:06<1:05:59,  8.27it/s]
[Train] Step: 33/32768 | Cycle step: 33/32768 | Train loss: 15.817574:   0%|          | 32/32768 [00:06<1:05:59,  8.27it/s]
[Train] Step: 33/32768 | Cycle step: 33/32768 | Train loss: 15.817574:   0%|          | 33/32768 [00:06<1:06:30,  8.20it/s]
[Train] Step: 34/32768 | Cycle step: 34/32768 | Train loss: 15.679168:   0%|          | 33/32768 [00:06<1:06:30,  8.20it/s]
[Train] Step: 34/32768 | Cycle step: 34/32768 | Train loss: 15.679168:   0%|          | 34/32768 [00:06<1:06:01,  8.26it/s]
[Train] Step: 35/32768 | Cycle step: 35/32768 | Train loss: 15.260931:   0%|          | 34/32768 [00:06<1:06:01,  8.26it/s]
[Train] Step: 35/32768 | Cycle step: 35/32768 | Train loss: 15.260931:   0%|          | 35/32768 [00:06<1:05:52,  8.28it/s]
[Train] Step: 36/32768 | Cycle step: 36/32768 | Train loss: 15.083898:   0%|          | 35/32768 [00:06<1:05:52,  8.28it/s]
[Train] Step: 36/32768 | Cycle step: 36/32768 | Train loss: 15.083898:   0%|          | 36/32768 [00:06<1:06:13,  8.24it/s]
[Train] Step: 37/32768 | Cycle step: 37/32768 | Train loss: 14.812607:   0%|          | 36/32768 [00:06<1:06:13,  8.24it/s]
[Train] Step: 37/32768 | Cycle step: 37/32768 | Train loss: 14.812607:   0%|          | 37/32768 [00:06<1:05:26,  8.34it/s]
[Train] Step: 38/32768 | Cycle step: 38/32768 | Train loss: 14.574578:   0%|          | 37/32768 [00:06<1:05:26,  8.34it/s]
[Train] Step: 38/32768 | Cycle step: 38/32768 | Train loss: 14.574578:   0%|          | 38/32768 [00:06<1:05:15,  8.36it/s]
[Train] Step: 39/32768 | Cycle step: 39/32768 | Train loss: 15.838612:   0%|          | 38/32768 [00:07<1:05:15,  8.36it/s]
[Train] Step: 39/32768 | Cycle step: 39/32768 | Train loss: 15.838612:   0%|          | 39/32768 [00:07<1:05:25,  8.34it/s]
[Train] Step: 40/32768 | Cycle step: 40/32768 | Train loss: 15.471320:   0%|          | 39/32768 [00:07<1:05:25,  8.34it/s]
[Train] Step: 40/32768 | Cycle step: 40/32768 | Train loss: 15.471320:   0%|          | 40/32768 [00:07<1:05:21,  8.35it/s]
[Train] Step: 41/32768 | Cycle step: 41/32768 | Train loss: 15.179696:   0%|          | 40/32768 [00:07<1:05:21,  8.35it/s]
[Train] Step: 41/32768 | Cycle step: 41/32768 | Train loss: 15.179696:   0%|          | 41/32768 [00:07<1:05:21,  8.35it/s]
[Train] Step: 42/32768 | Cycle step: 42/32768 | Train loss: 14.833350:   0%|          | 41/32768 [00:07<1:05:21,  8.35it/s]
[Train] Step: 42/32768 | Cycle step: 42/32768 | Train loss: 14.833350:   0%|          | 42/32768 [00:07<1:05:04,  8.38it/s]
[Train] Step: 43/32768 | Cycle step: 43/32768 | Train loss: 15.776607:   0%|          | 42/32768 [00:07<1:05:04,  8.38it/s]
[Train] Step: 43/32768 | Cycle step: 43/32768 | Train loss: 15.776607:   0%|          | 43/32768 [00:07<1:05:07,  8.38it/s]
[Train] Step: 44/32768 | Cycle step: 44/32768 | Train loss: 15.510231:   0%|          | 43/32768 [00:07<1:05:07,  8.38it/s]
[Train] Step: 44/32768 | Cycle step: 44/32768 | Train loss: 15.510231:   0%|          | 44/32768 [00:07<1:05:25,  8.34it/s]
[Train] Step: 45/32768 | Cycle step: 45/32768 | Train loss: 15.175553:   0%|          | 44/32768 [00:07<1:05:25,  8.34it/s]
[Train] Step: 45/32768 | Cycle step: 45/32768 | Train loss: 15.175553:   0%|          | 45/32768 [00:07<1:05:40,  8.30it/s]
[Train] Step: 46/32768 | Cycle step: 46/32768 | Train loss: 15.372618:   0%|          | 45/32768 [00:07<1:05:40,  8.30it/s]
[Train] Step: 46/32768 | Cycle step: 46/32768 | Train loss: 15.372618:   0%|          | 46/32768 [00:07<1:05:06,  8.38it/s]
[Train] Step: 47/32768 | Cycle step: 47/32768 | Train loss: 15.139350:   0%|          | 46/32768 [00:08<1:05:06,  8.38it/s]
[Train] Step: 47/32768 | Cycle step: 47/32768 | Train loss: 15.139350:   0%|          | 47/32768 [00:08<1:06:27,  8.21it/s]
[Train] Step: 48/32768 | Cycle step: 48/32768 | Train loss: 16.022578:   0%|          | 47/32768 [00:08<1:06:27,  8.21it/s]
[Train] Step: 48/32768 | Cycle step: 48/32768 | Train loss: 16.022578:   0%|          | 48/32768 [00:08<1:05:57,  8.27it/s]
[Train] Step: 49/32768 | Cycle step: 49/32768 | Train loss: 16.026623:   0%|          | 48/32768 [00:08<1:05:57,  8.27it/s]
[Train] Step: 49/32768 | Cycle step: 49/32768 | Train loss: 16.026623:   0%|          | 49/32768 [00:08<1:06:44,  8.17it/s]
[Train] Step: 50/32768 | Cycle step: 50/32768 | Train loss: 16.142182:   0%|          | 49/32768 [00:08<1:06:44,  8.17it/s]
[Train] Step: 50/32768 | Cycle step: 50/32768 | Train loss: 16.142182:   0%|          | 50/32768 [00:08<1:06:16,  8.23it/s]
[Train] Step: 51/32768 | Cycle step: 51/32768 | Train loss: 16.244916:   0%|          | 50/32768 [00:08<1:06:16,  8.23it/s]
[Train] Step: 51/32768 | Cycle step: 51/32768 | Train loss: 16.244916:   0%|          | 51/32768 [00:08<1:05:52,  8.28it/s]
[Train] Step: 52/32768 | Cycle step: 52/32768 | Train loss: 16.029286:   0%|          | 51/32768 [00:08<1:05:52,  8.28it/s]
[Train] Step: 52/32768 | Cycle step: 52/32768 | Train loss: 16.029286:   0%|          | 52/32768 [00:08<1:05:08,  8.37it/s]
[Train] Step: 53/32768 | Cycle step: 53/32768 | Train loss: 15.754180:   0%|          | 52/32768 [00:08<1:05:08,  8.37it/s]
[Train] Step: 53/32768 | Cycle step: 53/32768 | Train loss: 15.754180:   0%|          | 53/32768 [00:08<1:05:32,  8.32it/s]
[Train] Step: 54/32768 | Cycle step: 54/32768 | Train loss: 15.674319:   0%|          | 53/32768 [00:08<1:05:32,  8.32it/s]
[Train] Step: 54/32768 | Cycle step: 54/32768 | Train loss: 15.674319:   0%|          | 54/32768 [00:08<1:05:23,  8.34it/s]
[Train] Step: 55/32768 | Cycle step: 55/32768 | Train loss: 15.888586:   0%|          | 54/32768 [00:09<1:05:23,  8.34it/s]
[Train] Step: 55/32768 | Cycle step: 55/32768 | Train loss: 15.888586:   0%|          | 55/32768 [00:09<1:05:04,  8.38it/s]
[Train] Step: 56/32768 | Cycle step: 56/32768 | Train loss: 15.885060:   0%|          | 55/32768 [00:09<1:05:04,  8.38it/s]
[Train] Step: 56/32768 | Cycle step: 56/32768 | Train loss: 15.885060:   0%|          | 56/32768 [00:09<1:04:42,  8.43it/s]
[Train] Step: 57/32768 | Cycle step: 57/32768 | Train loss: 16.083415:   0%|          | 56/32768 [00:09<1:04:42,  8.43it/s]
[Train] Step: 57/32768 | Cycle step: 57/32768 | Train loss: 16.083415:   0%|          | 57/32768 [00:09<1:06:02,  8.26it/s]
[Train] Step: 58/32768 | Cycle step: 58/32768 | Train loss: 15.883124:   0%|          | 57/32768 [00:09<1:06:02,  8.26it/s]
[Train] Step: 58/32768 | Cycle step: 58/32768 | Train loss: 15.883124:   0%|          | 58/32768 [00:09<1:05:36,  8.31it/s]
[Train] Step: 59/32768 | Cycle step: 59/32768 | Train loss: 15.915333:   0%|          | 58/32768 [00:09<1:05:36,  8.31it/s]
[Train] Step: 59/32768 | Cycle step: 59/32768 | Train loss: 15.915333:   0%|          | 59/32768 [00:09<1:06:01,  8.26it/s]
[Train] Step: 60/32768 | Cycle step: 60/32768 | Train loss: 15.728248:   0%|          | 59/32768 [00:09<1:06:01,  8.26it/s]
[Train] Step: 60/32768 | Cycle step: 60/32768 | Train loss: 15.728248:   0%|          | 60/32768 [00:09<1:05:42,  8.30it/s]
[Train] Step: 61/32768 | Cycle step: 61/32768 | Train loss: 15.845335:   0%|          | 60/32768 [00:09<1:05:42,  8.30it/s]
[Train] Step: 61/32768 | Cycle step: 61/32768 | Train loss: 15.845335:   0%|          | 61/32768 [00:09<1:05:48,  8.28it/s]
[Train] Step: 62/32768 | Cycle step: 62/32768 | Train loss: 15.831376:   0%|          | 61/32768 [00:09<1:05:48,  8.28it/s]
[Train] Step: 62/32768 | Cycle step: 62/32768 | Train loss: 15.831376:   0%|          | 62/32768 [00:09<1:06:03,  8.25it/s]
[Train] Step: 63/32768 | Cycle step: 63/32768 | Train loss: 15.926790:   0%|          | 62/32768 [00:10<1:06:03,  8.25it/s]
[Train] Step: 63/32768 | Cycle step: 63/32768 | Train loss: 15.926790:   0%|          | 63/32768 [00:10<1:05:47,  8.29it/s]
[Train] Step: 64/32768 | Cycle step: 64/32768 | Train loss: 15.819949:   0%|          | 63/32768 [00:10<1:05:47,  8.29it/s]
[Train] Step: 64/32768 | Cycle step: 64/32768 | Train loss: 15.819949:   0%|          | 64/32768 [00:10<1:06:14,  8.23it/s]
[Train] Step: 65/32768 | Cycle step: 65/32768 | Train loss: 15.729521:   0%|          | 64/32768 [00:10<1:06:14,  8.23it/s]
[Train] Step: 65/32768 | Cycle step: 65/32768 | Train loss: 15.729521:   0%|          | 65/32768 [00:10<1:06:08,  8.24it/s]
[Train] Step: 66/32768 | Cycle step: 66/32768 | Train loss: 15.598552:   0%|          | 65/32768 [00:10<1:06:08,  8.24it/s]
[Train] Step: 66/32768 | Cycle step: 66/32768 | Train loss: 15.598552:   0%|          | 66/32768 [00:10<1:07:21,  8.09it/s]
[Train] Step: 67/32768 | Cycle step: 67/32768 | Train loss: 15.452843:   0%|          | 66/32768 [00:10<1:07:21,  8.09it/s]
[Train] Step: 67/32768 | Cycle step: 67/32768 | Train loss: 15.452843:   0%|          | 67/32768 [00:10<1:06:25,  8.20it/s]
[Train] Step: 68/32768 | Cycle step: 68/32768 | Train loss: 15.288247:   0%|          | 67/32768 [00:10<1:06:25,  8.20it/s]
[Train] Step: 68/32768 | Cycle step: 68/32768 | Train loss: 15.288247:   0%|          | 68/32768 [00:10<1:06:20,  8.22it/s]
[Train] Step: 69/32768 | Cycle step: 69/32768 | Train loss: 15.322961:   0%|          | 68/32768 [00:10<1:06:20,  8.22it/s]
[Train] Step: 69/32768 | Cycle step: 69/32768 | Train loss: 15.322961:   0%|          | 69/32768 [00:10<1:05:54,  8.27it/s]
[Train] Step: 70/32768 | Cycle step: 70/32768 | Train loss: 15.146942:   0%|          | 69/32768 [00:10<1:05:54,  8.27it/s]
[Train] Step: 70/32768 | Cycle step: 70/32768 | Train loss: 15.146942:   0%|          | 70/32768 [00:10<1:05:05,  8.37it/s]
[Train] Step: 71/32768 | Cycle step: 71/32768 | Train loss: 15.454237:   0%|          | 70/32768 [00:10<1:05:05,  8.37it/s]
[Train] Step: 71/32768 | Cycle step: 71/32768 | Train loss: 15.454237:   0%|          | 71/32768 [00:10<1:05:42,  8.29it/s]
[Train] Step: 72/32768 | Cycle step: 72/32768 | Train loss: 15.260678:   0%|          | 71/32768 [00:11<1:05:42,  8.29it/s]
[Train] Step: 72/32768 | Cycle step: 72/32768 | Train loss: 15.260678:   0%|          | 72/32768 [00:11<1:06:02,  8.25it/s]
[Train] Step: 73/32768 | Cycle step: 73/32768 | Train loss: 15.090060:   0%|          | 72/32768 [00:11<1:06:02,  8.25it/s]
[Train] Step: 73/32768 | Cycle step: 73/32768 | Train loss: 15.090060:   0%|          | 73/32768 [00:11<1:05:55,  8.27it/s]
[Train] Step: 74/32768 | Cycle step: 74/32768 | Train loss: 14.935512:   0%|          | 73/32768 [00:11<1:05:55,  8.27it/s]
[Train] Step: 74/32768 | Cycle step: 74/32768 | Train loss: 14.935512:   0%|          | 74/32768 [00:11<1:06:12,  8.23it/s]
[Train] Step: 75/32768 | Cycle step: 75/32768 | Train loss: 14.753510:   0%|          | 74/32768 [00:11<1:06:12,  8.23it/s]
[Train] Step: 75/32768 | Cycle step: 75/32768 | Train loss: 14.753510:   0%|          | 75/32768 [00:11<1:06:01,  8.25it/s]
[Train] Step: 76/32768 | Cycle step: 76/32768 | Train loss: 14.687982:   0%|          | 75/32768 [00:11<1:06:01,  8.25it/s]
[Train] Step: 76/32768 | Cycle step: 76/32768 | Train loss: 14.687982:   0%|          | 76/32768 [00:11<1:05:52,  8.27it/s]
[Train] Step: 77/32768 | Cycle step: 77/32768 | Train loss: 14.575468:   0%|          | 76/32768 [00:11<1:05:52,  8.27it/s]
[Train] Step: 77/32768 | Cycle step: 77/32768 | Train loss: 14.575468:   0%|          | 77/32768 [00:11<1:05:51,  8.27it/s]
[Train] Step: 78/32768 | Cycle step: 78/32768 | Train loss: 14.402472:   0%|          | 77/32768 [00:11<1:05:51,  8.27it/s]
[Train] Step: 78/32768 | Cycle step: 78/32768 | Train loss: 14.402472:   0%|          | 78/32768 [00:11<1:05:47,  8.28it/s]
[Train] Step: 79/32768 | Cycle step: 79/32768 | Train loss: 14.245667:   0%|          | 78/32768 [00:11<1:05:47,  8.28it/s]
[Train] Step: 79/32768 | Cycle step: 79/32768 | Train loss: 14.245667:   0%|          | 79/32768 [00:11<1:04:51,  8.40it/s]
[Train] Step: 80/32768 | Cycle step: 80/32768 | Train loss: 14.232598:   0%|          | 79/32768 [00:12<1:04:51,  8.40it/s]
[Train] Step: 80/32768 | Cycle step: 80/32768 | Train loss: 14.232598:   0%|          | 80/32768 [00:12<1:07:12,  8.11it/s]
[Train] Step: 81/32768 | Cycle step: 81/32768 | Train loss: 14.074260:   0%|          | 80/32768 [00:12<1:07:12,  8.11it/s]
[Train] Step: 81/32768 | Cycle step: 81/32768 | Train loss: 14.074260:   0%|          | 81/32768 [00:12<1:06:13,  8.23it/s]
[Train] Step: 82/32768 | Cycle step: 82/32768 | Train loss: 14.128185:   0%|          | 81/32768 [00:12<1:06:13,  8.23it/s]
[Train] Step: 82/32768 | Cycle step: 82/32768 | Train loss: 14.128185:   0%|          | 82/32768 [00:12<1:06:30,  8.19it/s]
[Train] Step: 83/32768 | Cycle step: 83/32768 | Train loss: 14.159165:   0%|          | 82/32768 [00:12<1:06:30,  8.19it/s]
[Train] Step: 83/32768 | Cycle step: 83/32768 | Train loss: 14.159165:   0%|          | 83/32768 [00:12<1:05:54,  8.26it/s]
[Train] Step: 84/32768 | Cycle step: 84/32768 | Train loss: 14.104406:   0%|          | 83/32768 [00:12<1:05:54,  8.26it/s]
[Train] Step: 84/32768 | Cycle step: 84/32768 | Train loss: 14.104406:   0%|          | 84/32768 [00:12<1:05:54,  8.26it/s]
[Train] Step: 85/32768 | Cycle step: 85/32768 | Train loss: 14.007674:   0%|          | 84/32768 [00:12<1:05:54,  8.26it/s]
[Train] Step: 85/32768 | Cycle step: 85/32768 | Train loss: 14.007674:   0%|          | 85/32768 [00:12<1:06:11,  8.23it/s]
[Train] Step: 86/32768 | Cycle step: 86/32768 | Train loss: 13.875215:   0%|          | 85/32768 [00:12<1:06:11,  8.23it/s]
[Train] Step: 86/32768 | Cycle step: 86/32768 | Train loss: 13.875215:   0%|          | 86/32768 [00:12<1:06:12,  8.23it/s]
[Train] Step: 87/32768 | Cycle step: 87/32768 | Train loss: 14.080372:   0%|          | 86/32768 [00:12<1:06:12,  8.23it/s]
[Train] Step: 87/32768 | Cycle step: 87/32768 | Train loss: 14.080372:   0%|          | 87/32768 [00:12<1:05:45,  8.28it/s]
[Train] Step: 88/32768 | Cycle step: 88/32768 | Train loss: 13.934488:   0%|          | 87/32768 [00:13<1:05:45,  8.28it/s]
[Train] Step: 88/32768 | Cycle step: 88/32768 | Train loss: 13.934488:   0%|          | 88/32768 [00:13<1:05:57,  8.26it/s]
[Train] Step: 89/32768 | Cycle step: 89/32768 | Train loss: 13.809813:   0%|          | 88/32768 [00:13<1:05:57,  8.26it/s]
[Train] Step: 89/32768 | Cycle step: 89/32768 | Train loss: 13.809813:   0%|          | 89/32768 [00:13<1:05:06,  8.37it/s]
[Train] Step: 90/32768 | Cycle step: 90/32768 | Train loss: 13.845033:   0%|          | 89/32768 [00:13<1:05:06,  8.37it/s]
[Train] Step: 90/32768 | Cycle step: 90/32768 | Train loss: 13.845033:   0%|          | 90/32768 [00:13<1:04:39,  8.42it/s]
[Train] Step: 91/32768 | Cycle step: 91/32768 | Train loss: 13.795859:   0%|          | 90/32768 [00:13<1:04:39,  8.42it/s]
[Train] Step: 91/32768 | Cycle step: 91/32768 | Train loss: 13.795859:   0%|          | 91/32768 [00:13<1:05:04,  8.37it/s]
[Train] Step: 92/32768 | Cycle step: 92/32768 | Train loss: 13.687914:   0%|          | 91/32768 [00:13<1:05:04,  8.37it/s]
